Condition,Drug Generic Name,EaseOfUse,Effective,Form,Indication,Price,Reviews,Satisfaction,Type,Drug Brand Name,Description
gastroesophageal reflux disease,Omeprazole,4.18,3.78,Capsule,On Label,68.99,465.0,3.22,RX/OTC,Omeprazole,N/A
gastroesophageal reflux disease,Omeprazole,4.18,3.78,Capsule,On Label,68.99,465.0,3.22,RX/OTC,Omeprazole,N/A
gastroesophageal reflux disease,Omeprazole Magnesium,4.4,4.01,Other,On Label,22.29,178.0,3.16,OTC,,
gastroesophageal reflux disease,Omeprazole Magnesium,4.23,3.77,Capsule,On Label,68.99,37.0,3.5400000000000005,RX/OTC,,
gastroesophageal reflux disease,"Omeprazole, Omeprazole Magnesium",4.53,4.07,Capsule,On Label,68.99,254.0,3.4,RX,,
gastroesophageal reflux disease,Omeprazole-Sodium Bicarbonate,4.27,3.55,Capsule,On Label,20.99,24.0,3.55,OTC,,
gastroesophageal reflux disease,Omeprazole-Sodium Bicarbonate,4.37,4.05,Capsule,On Label,20.99,165.0,3.47,RX,,
gastroesophageal reflux disease,Omeprazole-Sodium Bicarbonate,4.88,4.63,Capsule,On Label,20.99,10.0,4.38,RX/OTC,,
gastroesophageal reflux disease,Pantoprazole,4.27,3.615,Tablet,Off Label,102.99,302.0,3.305,RX,,
gastroesophageal reflux disease,Pantoprazole,5.0,5.0,Tablet,On Label,102.99,3.0,5.0,RX,,
gastroesophageal reflux disease,Rabeprazole,4.51,3.95,Tablet,On Label,293.99,161.0,3.8,RX,,
gastroesophageal reflux disease,Ranitidine Hcl,4.41625,3.66625,Tablet,On Label,23.62,3.375,3.41625,OTC,,
gastroesophageal reflux disease,Ranitidine Hcl,4.25,2.8,Tablet,On Label,23.62,3.75,2.45,RX,,
gastroesophageal reflux disease,Ranitidine Hcl,4.47625,4.1675,Tablet,On Label,23.62,99.875,3.901250000000001,RX/OTC,,
gastroesophageal reflux disease,Sucralfate,3.5700000000000003,3.985,Tablet,Off Label,68.99,106.0,3.73,RX,Sucralfate,N/A
gastroesophageal reflux disease,Sucralfate,3.5700000000000003,3.985,Tablet,Off Label,68.99,106.0,3.73,RX,Sucralfate,N/A
genital herpes simplex,Acyclovir,3.936,3.586,Tablet,On Label,42.99,27.8,3.618,RX,"ACYCLOVIR (acyclovir sodium) injection, solution","Acyclovir Sodium Injection is a synthetic nucleoside analog, active against herpes viruses. It is a sterile, aqueous solution for intravenous infusion, containing 50 mg acyclovir per mL in Water for Injection, USP. The concentration is equivalent to 54.9 mg of acyclovir sodium per mL in Water for Injection, USP. The sodium content is approximately 5.1 mg/mL. The pH range of the solution is 10.85 to 11.50. Further dilution of Acyclovir Sodium Injection in an appropriate intravenous solution must be performed before infusion (see DOSAGE AND ADMINISTRATION, Administration). The chemical name of acyclovir sodium is 9-[(2-Hydroxyethoxy)methyl] guanine, and has the following structural formula:Acyclovir sodium is a white, crystalline powder with the molecular formula C8H10N5NaO3 and a molecular weight of 247.19. The maximum solubility in water at 25°C exceeds 100 mg/mL. At physiologic pH, acyclovir sodium exists as the unionized form with a molecular weight of 225 and a maximum solubility in water at 37°C of 2.5 mg/mL. The pka's of acyclovir are 2.27 and 9.25."
genital herpes simplex,Acyclovir,3.936,3.586,Tablet,On Label,42.99,27.8,3.618,RX,"ACYCLOVIR (acyclovir sodium) injection, solution","Acyclovir Sodium Injection is a synthetic nucleoside analog, active against herpes viruses. It is a sterile, aqueous solution for intravenous infusion, containing 50 mg acyclovir per mL in Water for Injection, USP. The concentration is equivalent to 54.9 mg of acyclovir sodium per mL in Water for Injection, USP. The sodium content is approximately 5.1 mg/mL. The pH range of the solution is 10.85 to 11.50. Further dilution of Acyclovir Sodium Injection in an appropriate intravenous solution must be performed before infusion (see DOSAGE AND ADMINISTRATION, Administration). The chemical name of acyclovir sodium is 9-[(2-Hydroxyethoxy)methyl] guanine, and has the following structural formula:Acyclovir sodium is a white, crystalline powder with the molecular formula C8H10N5NaO3 and a molecular weight of 247.19. The maximum solubility in water at 25°C exceeds 100 mg/mL. At physiologic pH, acyclovir sodium exists as the unionized form with a molecular weight of 225 and a maximum solubility in water at 37°C of 2.5 mg/mL. The pka's of acyclovir are 2.27 and 9.25."
genital herpes simplex,Acyclovir Sodium,3.75,3.5,Liquid (Inject),On Label,167.99,6.0,3.335,RX,,
genital herpes simplex,Acyclovir-Hydrocortisone,2.895,2.785,Cream,Off Label,1379.93,7.5,2.715,RX,,
genital herpes simplex,Valacyclovir,4.38,4.125,Tablet,On Label,222.79,248.0,3.88,RX,,
gout,"Acetaminophen-Pamabrom, Ibuprofen",5.0,5.0,Tablet,Off Label,13.49,2.0,5.0,OTC,,
gout,Celecoxib,3.985,3.425,Capsule,Off Label,215.99,394.0,3.155,RX,CELECOXIB 100 MG (celecoxib) capsule,"Celecoxib is chemically designated as 4-[5-(4-methylphenyl)-3-(trifluoromethyl)-1H-pyrazol-1-yl] benzenesulfonamide and is a diaryl-substituted pyrazole. The empirical formula is C17H14F3N3O2S, and the molecular weight is 381.38; the chemical structure is as follows:Celecoxib oral capsules contain either 50 mg, 100 mg, 200 mg or 400 mg of celecoxib, together with inactive ingredients including: croscarmellose sodium, lactose monohydrate, magnesium stearate, povidone, sodium lauryl sulfate, titanium dioxide and gelatin. Details of non-volatile components of the imprinting ink are given below.50 mg capsule contains shellac, propylene glycol and red iron oxide.100 mg capsule contains shellac, propylene glycol and FD & C Blue No. # 2 aluminum lake.200 mg capsule contains shellac, propylene glycol and yellow iron oxide.400 mg capsule contains shellac, propylene glycol, titanium dioxide, yellow iron oxide and FD & C Blue No. # 2 aluminum lake."
gout,Celecoxib,3.985,3.425,Capsule,Off Label,215.99,394.0,3.155,RX,CELECOXIB 100 MG (celecoxib) capsule,"Celecoxib is chemically designated as 4-[5-(4-methylphenyl)-3-(trifluoromethyl)-1H-pyrazol-1-yl] benzenesulfonamide and is a diaryl-substituted pyrazole. The empirical formula is C17H14F3N3O2S, and the molecular weight is 381.38; the chemical structure is as follows:Celecoxib oral capsules contain either 50 mg, 100 mg, 200 mg or 400 mg of celecoxib, together with inactive ingredients including: croscarmellose sodium, lactose monohydrate, magnesium stearate, povidone, sodium lauryl sulfate, titanium dioxide and gelatin. Details of non-volatile components of the imprinting ink are given below.50 mg capsule contains shellac, propylene glycol and red iron oxide.100 mg capsule contains shellac, propylene glycol and FD & C Blue No. # 2 aluminum lake.200 mg capsule contains shellac, propylene glycol and yellow iron oxide.400 mg capsule contains shellac, propylene glycol, titanium dioxide, yellow iron oxide and FD & C Blue No. # 2 aluminum lake."
gout,Diclofenac Potassium,4.25,3.71,Capsule,Off Label,423.99,57.0,3.46,RX,,
gout,Diclofenac Potassium,4.456666666666667,3.876666666666667,Tablet,Off Label,43.99,73.33333333333333,3.6666666666666665,RX,,
gout,Diclofenac Sodium,4.23,3.7466666666666666,Cream,Off Label,54.99,483.0,3.4233333333333333,RX,Diclofenac Sodium,N/A
gout,Diclofenac Sodium,4.04,4.09,Tablet,Off Label,72.99,44.0,3.87,RX,Diclofenac Sodium,N/A
gout,Diclofenac-Misoprostol,4.266666666666667,4.069999999999999,Tablet,Off Label,189.99,104.33333333333331,3.4933333333333336,RX,,
gout,Diflunisal,4.335,3.9,Tablet,Off Label,21.39,17.5,3.525,RX,,
gout,Etodolac,4.18,3.26,Tablet,Off Label,66.99,175.0,3.25,RX,ETODOLAC capsule,"Etodolac is a member of the pyranocarboxylic acid group of nonsteroidal anti-inflammatory drugs (NSAIDs). Each capsule contains etodolac for oral administration. Etodolac is a racemic mixture of [+]S and [-]R-enantiomers. Etodolac is a white crystalline compound, insoluble in water but soluble in alcohols, chloroform, dimethyl sulfoxide, and aqueous polyethylene glycol. The chemical name is (±)1,8-diethyl-1,3,4,9-tetrahydropyrano-[3,4-b]indole-1-acetic acid. The molecular weight of the base is 287.37. It has a pKa of 4.65 and an n-octanol:water partition coefficient of 11.4 at pH 7.4. The molecular formula for etodolac is C17H21NO3, and it has the following structural formula:Each capsule, for oral administration, contains 200 mg or 300 mg of etodolac USP. The inactive ingredients in Etodolac Capsules USP include: lactose monohydrate, povidone, sodium starch glycolate, sodium lauryl sulfate, propylene glycol, colloidal silicon dioxide, magnesium stearate, talc, titanium dioxide, gelatin, D&C Red No. 28, D&C Red No. 33, FD&C Red No. 40, D&C Yellow No. 10, FD&C Blue No. 1, shellac, and black iron oxide."
gout,Etodolac,4.18,3.26,Tablet,Off Label,66.99,175.0,3.25,RX,ETODOLAC capsule,"Etodolac is a member of the pyranocarboxylic acid group of nonsteroidal anti-inflammatory drugs (NSAIDs). Each capsule contains etodolac for oral administration. Etodolac is a racemic mixture of [+]S and [-]R-enantiomers. Etodolac is a white crystalline compound, insoluble in water but soluble in alcohols, chloroform, dimethyl sulfoxide, and aqueous polyethylene glycol. The chemical name is (±)1,8-diethyl-1,3,4,9-tetrahydropyrano-[3,4-b]indole-1-acetic acid. The molecular weight of the base is 287.37. It has a pKa of 4.65 and an n-octanol:water partition coefficient of 11.4 at pH 7.4. The molecular formula for etodolac is C17H21NO3, and it has the following structural formula:Each capsule, for oral administration, contains 200 mg or 300 mg of etodolac USP. The inactive ingredients in Etodolac Capsules USP include: lactose monohydrate, povidone, sodium starch glycolate, sodium lauryl sulfate, propylene glycol, colloidal silicon dioxide, magnesium stearate, talc, titanium dioxide, gelatin, D&C Red No. 28, D&C Red No. 33, FD&C Red No. 40, D&C Yellow No. 10, FD&C Blue No. 1, shellac, and black iron oxide."
gout,Etodolac,4.18,3.26,Tablet,Off Label,66.99,175.0,3.25,RX,ETODOLAC capsule,"Etodolac is a member of the pyranocarboxylic acid group of nonsteroidal anti-inflammatory drugs (NSAIDs). Each capsule contains etodolac for oral administration. Etodolac is a racemic mixture of [+]S and [-]R-enantiomers. Etodolac is a white crystalline compound, insoluble in water but soluble in alcohols, chloroform, dimethyl sulfoxide, and aqueous polyethylene glycol. The chemical name is (±)1,8-diethyl-1,3,4,9-tetrahydropyrano-[3,4-b]indole-1-acetic acid. The molecular weight of the base is 287.37. It has a pKa of 4.65 and an n-octanol:water partition coefficient of 11.4 at pH 7.4. The molecular formula for etodolac is C17H21NO3, and it has the following structural formula:Each capsule, for oral administration, contains 200 mg or 300 mg of etodolac USP. The inactive ingredients in Etodolac Capsules USP include: lactose monohydrate, povidone, sodium starch glycolate, sodium lauryl sulfate, propylene glycol, colloidal silicon dioxide, magnesium stearate, talc, titanium dioxide, gelatin, D&C Red No. 28, D&C Red No. 33, FD&C Red No. 40, D&C Yellow No. 10, FD&C Blue No. 1, shellac, and black iron oxide."
gout,Etodolac,4.18,3.26,Tablet,Off Label,66.99,175.0,3.25,RX,ETODOLAC capsule,"Etodolac is a member of the pyranocarboxylic acid group of nonsteroidal anti-inflammatory drugs (NSAIDs). Each capsule contains etodolac for oral administration. Etodolac is a racemic mixture of [+]S and [-]R-enantiomers. Etodolac is a white crystalline compound, insoluble in water but soluble in alcohols, chloroform, dimethyl sulfoxide, and aqueous polyethylene glycol. The chemical name is (±)1,8-diethyl-1,3,4,9-tetrahydropyrano-[3,4-b]indole-1-acetic acid. The molecular weight of the base is 287.37. It has a pKa of 4.65 and an n-octanol:water partition coefficient of 11.4 at pH 7.4. The molecular formula for etodolac is C17H21NO3, and it has the following structural formula:Each capsule, for oral administration, contains 200 mg or 300 mg of etodolac USP. The inactive ingredients in Etodolac Capsules USP include: lactose monohydrate, povidone, sodium starch glycolate, sodium lauryl sulfate, propylene glycol, colloidal silicon dioxide, magnesium stearate, talc, titanium dioxide, gelatin, D&C Red No. 28, D&C Red No. 33, FD&C Red No. 40, D&C Yellow No. 10, FD&C Blue No. 1, shellac, and black iron oxide."
gout,Fenoprofen,4.61,3.4433333333333334,Tablet,Off Label,99.59,6.666666666666667,3.4433333333333334,RX,,
gout,Flurbiprofen,4.665,4.75,Tablet,Off Label,99.49,7.0,4.415,RX,flurbiprofen (Flurbiprofen) tablet,"Flurbiprofen tablet, USP contain flurbiprofen, which is a member of the phenylalkanoic acid derivative group of nonsteroidal anti-inflammatory drugs. Flurbiprofen tablet, USP are white, oval, film-coated tablets for oral administration. Flurbiprofen is a racemic mixture of (+)S- and (-)R- enantiomers. Flurbiprofen is a white or slightly yellow crystalline powder. It is slightly soluble in water at pH 7.0 and readily soluble in most polar solvents. The chemical name is [1,1'-biphenyl]-4-acetic acid, 2-fluoro-alphamethyl-, (±)-. The molecular weight is 244.26. Its molecular formula is C15H13FO2 and it has the following structural formula:Each tablet, for oral administration contains 50 mg or 100 mg of Flurbiprofen. In addition, each tablet contains the following inactive ingredients: colloidal silicon dioxide, croscarmellose sodium, lactose monohydrate, magnesium stearate, microcrystalline cellulose, povidone, titanium dioxide, polydextrose, hydroxypropyl methylcellulose, polyethylene glycol, yellow iron oxide, black iron oxide, glyceryl triacetate."
gout,Ibuprofen,4.333333333333333,4.0775,Tablet,Off Label,13.490000000000004,5.916666666666667,3.951666666666666,OTC,"10 PERSON ANSI (benzalkonium chloride, lidocaine, bacitracin zinc, neomycin sulfate, polymyxin b sulfate, water, benzocaine, alcohol, ibuprofen, acetaminophen, aspirin ) kit",LOT/EXP:                                    Made in CHINA20130301
gout,Ibuprofen,4.333333333333333,4.0775,Tablet,Off Label,13.490000000000004,5.916666666666667,3.951666666666666,OTC,"10 PERSON ANSI (benzalkonium chloride, lidocaine, bacitracin zinc, neomycin sulfate, polymyxin b sulfate, water, benzocaine, alcohol, ibuprofen, acetaminophen, aspirin ) kit",LOT/EXP:                                    Made in CHINA20130301
gout,Ibuprofen,4.333333333333333,4.0775,Tablet,Off Label,13.490000000000004,5.916666666666667,3.951666666666666,OTC,"10 PERSON ANSI (benzalkonium chloride, lidocaine, bacitracin zinc, neomycin sulfate, polymyxin b sulfate, water, benzocaine, alcohol, ibuprofen, acetaminophen, aspirin ) kit",LOT/EXP:                                    Made in CHINA20130301
gout,Ibuprofen,4.333333333333333,4.0775,Tablet,Off Label,13.490000000000004,5.916666666666667,3.951666666666666,OTC,"10 PERSON ANSI (benzalkonium chloride, lidocaine, bacitracin zinc, neomycin sulfate, polymyxin b sulfate, water, benzocaine, alcohol, ibuprofen, acetaminophen, aspirin ) kit",LOT/EXP:                                    Made in CHINA20130301
gout,Ibuprofen,4.333333333333333,4.0775,Tablet,Off Label,13.490000000000004,5.916666666666667,3.951666666666666,OTC,"10 PERSON ANSI (benzalkonium chloride, lidocaine, bacitracin zinc, neomycin sulfate, polymyxin b sulfate, water, benzocaine, alcohol, ibuprofen, acetaminophen, aspirin ) kit",LOT/EXP:                                    Made in CHINA20130301
gout,Ibuprofen,4.375,4.125,Tablet,Off Label,13.49,1.5,3.5,RX,"10 PERSON ANSI (benzalkonium chloride, lidocaine, bacitracin zinc, neomycin sulfate, polymyxin b sulfate, water, benzocaine, alcohol, ibuprofen, acetaminophen, aspirin ) kit",LOT/EXP:                                    Made in CHINA20130301
gout,Ibuprofen,4.375,4.125,Tablet,Off Label,13.49,1.5,3.5,RX,"10 PERSON ANSI (benzalkonium chloride, lidocaine, bacitracin zinc, neomycin sulfate, polymyxin b sulfate, water, benzocaine, alcohol, ibuprofen, acetaminophen, aspirin ) kit",LOT/EXP:                                    Made in CHINA20130301
gout,Ibuprofen,4.375,4.125,Tablet,Off Label,13.49,1.5,3.5,RX,"10 PERSON ANSI (benzalkonium chloride, lidocaine, bacitracin zinc, neomycin sulfate, polymyxin b sulfate, water, benzocaine, alcohol, ibuprofen, acetaminophen, aspirin ) kit",LOT/EXP:                                    Made in CHINA20130301
gout,Ibuprofen,4.375,4.125,Tablet,Off Label,13.49,1.5,3.5,RX,"10 PERSON ANSI (benzalkonium chloride, lidocaine, bacitracin zinc, neomycin sulfate, polymyxin b sulfate, water, benzocaine, alcohol, ibuprofen, acetaminophen, aspirin ) kit",LOT/EXP:                                    Made in CHINA20130301
gout,Ibuprofen,4.375,4.125,Tablet,Off Label,13.49,1.5,3.5,RX,"10 PERSON ANSI (benzalkonium chloride, lidocaine, bacitracin zinc, neomycin sulfate, polymyxin b sulfate, water, benzocaine, alcohol, ibuprofen, acetaminophen, aspirin ) kit",LOT/EXP:                                    Made in CHINA20130301
gout,Ibuprofen,4.08,3.5050000000000003,Tablet,Off Label,13.489999999999998,150.0,3.385,RX/OTC,"10 PERSON ANSI (benzalkonium chloride, lidocaine, bacitracin zinc, neomycin sulfate, polymyxin b sulfate, water, benzocaine, alcohol, ibuprofen, acetaminophen, aspirin ) kit",LOT/EXP:                                    Made in CHINA20130301
gout,Ibuprofen,4.08,3.5050000000000003,Tablet,Off Label,13.489999999999998,150.0,3.385,RX/OTC,"10 PERSON ANSI (benzalkonium chloride, lidocaine, bacitracin zinc, neomycin sulfate, polymyxin b sulfate, water, benzocaine, alcohol, ibuprofen, acetaminophen, aspirin ) kit",LOT/EXP:                                    Made in CHINA20130301
gout,Ibuprofen,4.08,3.5050000000000003,Tablet,Off Label,13.489999999999998,150.0,3.385,RX/OTC,"10 PERSON ANSI (benzalkonium chloride, lidocaine, bacitracin zinc, neomycin sulfate, polymyxin b sulfate, water, benzocaine, alcohol, ibuprofen, acetaminophen, aspirin ) kit",LOT/EXP:                                    Made in CHINA20130301
gout,Ibuprofen,4.08,3.5050000000000003,Tablet,Off Label,13.489999999999998,150.0,3.385,RX/OTC,"10 PERSON ANSI (benzalkonium chloride, lidocaine, bacitracin zinc, neomycin sulfate, polymyxin b sulfate, water, benzocaine, alcohol, ibuprofen, acetaminophen, aspirin ) kit",LOT/EXP:                                    Made in CHINA20130301
gout,Ibuprofen,4.08,3.5050000000000003,Tablet,Off Label,13.489999999999998,150.0,3.385,RX/OTC,"10 PERSON ANSI (benzalkonium chloride, lidocaine, bacitracin zinc, neomycin sulfate, polymyxin b sulfate, water, benzocaine, alcohol, ibuprofen, acetaminophen, aspirin ) kit",LOT/EXP:                                    Made in CHINA20130301
gout,Ibuprofen-Famotidine,4.635,4.59,Tablet,Off Label,997.39,24.5,4.525,RX,,
gout,Indomethacin,4.397777777777778,3.663333333333333,Capsule,On Label,15.99,133.66666666666666,3.598888888888889,RX,INDOMETHACIN capsule,"Indomethacin Capsules, USP for oral administration are provided in two dosage strengths which contain either 25 mg or 50 mg of indomethacin. Indomethacin is a non-steroidal anti-inflammatory indole derivative designated chemically as 1-(4-chlorobenzoyl)-5-methoxy-2-methyl-1H-indole-3-acetic acid.The structural formula is:C19H16ClNO4                                                                                                                                        M.W.357.79Indomethacin, USP is practically insoluble in water and sparingly soluble in alcohol. It has a pKa of 4.5 and is stable in neutral or slightly acidic media and decomposes in strong alkali.Each capsule for oral administration contains 25 mg or 50 mg of indomethacin and the following inactive ingredients: colloidal silicon dioxide, lactose monohydrate, magnesium stearate, sodium lauryl sulfate, sodium starch glycolate, titanium dioxide, D&C Yellow No. 10, FD&C Green No. 3, and gelatin.The imprinting ink contains the following: black iron oxide, D&C Yellow No. 10 Aluminum Lake, FD&C Blue No. 1 Aluminum Lake, FD&C Blue No. 2 Aluminum Lake, FD&C Red No. 40 Aluminum Lake, propylene glycol, N-Butyl alcohol, shellac glaze, ethanol and methanol."
